
========================================================================
convergence_ref_profiles | cwd=D:\Group\HyOCR\HG_test_cloned
argv=scripts/test_convergence_ref_profiles.py --scale-min 1.195 --scale-max 1.38 --scale-step 0.005 --log-bvp logs/bvp_1.195-1.38.log --log-hc logs/hc_1.195-1.38.log --output-csv output/summary_1.195-1.38.csv --phase hc
phase=hc | run_bvp=False run_hc=True
scales (38)=[1.195, 1.2, 1.2049999999999998, 1.2099999999999997, 1.2149999999999996, 1.2199999999999995, 1.2249999999999994, 1.2299999999999993, 1.2349999999999992, 1.239999999999999, 1.244999999999999, 1.249999999999999, 1.2549999999999988, 1.2599999999999987, 1.2649999999999986, 1.2699999999999985, 1.2749999999999984, 1.2799999999999983, 1.2849999999999981, 1.289999999999998, 1.294999999999998, 1.2999999999999978, 1.3049999999999977, 1.3099999999999976, 1.3149999999999975, 1.3199999999999974, 1.3249999999999973, 1.3299999999999972, 1.334999999999997, 1.339999999999997, 1.3449999999999969, 1.3499999999999968, 1.3549999999999967, 1.3599999999999965, 1.3649999999999964, 1.3699999999999963, 1.3749999999999962, 1.3799999999999961] | mode=range[1.195,1.38]step=0.005
z_patch_m=4.2 | max_outer=100 | y_tol=0.01
initial_mesh_up=200 initial_mesh_down=10 | U_override=None
TMP_RUN=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs | output_csv=D:\Group\HyOCR\HG_test_cloned\output\summary_1.195-1.38.csv
HC  CSV up=D:\Group\HyOCR\HG_test_cloned\data\hc_4n4_0.0-4.2m_loop.csv down_resolved=D:\Group\HyOCR\HG_test_cloned\data\hc_6_4.2-5.9m_loop.csv
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] relative error of T = 2.6673309632436695e-05
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] relative error of t = 2.812995542230144e-05
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] relative error of p = 4.5746851129219274e-05
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] trial 7/38 | scale=1.2249999999999994 | HC end | coupling_ok=True outer_iters=1 elapsed=9.66s | final_success=True
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] trial 8/38 | scale=1.2299999999999993 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i7
2026-04-11 01:56:19 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of T = 0.0006566389180491239
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of t = 0.0006615652584271789
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of x = 0.0004210545431253281
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of y = 0.0006991547208287813
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of w = 0.0006382898766786926
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of p = 1.243740467609682e-16
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of fs = 0.0009529636297132086
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of rhob = 0.0003992826499595037
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of T = 2.7035704941410263e-05
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of t = 2.851097981760797e-05
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of p = 4.400055330720354e-05
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:26 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of T = 0.00023677027212878814
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of t = 0.00023581953673909342
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of x = 0.00019872092872210272
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of y = 0.00040321869944041477
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of w = 0.00037657207549462627
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of p = 0.00014352425022044215
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of fs = 0.0006461093310263131
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of rhob = 0.0002345616480551105
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of T = 2.6803928824258907e-05
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of t = 2.8276749361742283e-05
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of p = 4.6110118053731745e-05
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] trial 8/38 | scale=1.2299999999999993 | HC end | coupling_ok=True outer_iters=1 elapsed=11.08s | final_success=True
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] trial 9/38 | scale=1.2349999999999992 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i8
2026-04-11 01:56:30 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of T = 0.0008396326550927707
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of t = 0.0008438261778708241
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of x = 0.00045181070482987505
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of y = 0.0007503398588781631
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of w = 0.0006757890120330548
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of p = 5.975816480355135e-18
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of fs = 0.0008602701152875426
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004939177061201573
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of T = 2.7544217024694283e-05
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of t = 2.904584790201149e-05
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of p = 4.47786698741119e-05
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:37 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of T = 0.00034690910712876556
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of t = 0.0003425331801507682
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of x = 0.00043686835346396625
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of y = 0.0008892095644135765
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of w = 0.0006919885171234536
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of p = 0.00019873469057006332
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of fs = 0.0006912530881749288
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of rhob = 0.0009614704308658563
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of T = 2.703556596889055e-05
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of t = 2.8527242916146345e-05
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of p = 4.646372420940875e-05
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] trial 9/38 | scale=1.2349999999999992 | HC end | coupling_ok=True outer_iters=1 elapsed=10.22s | final_success=True
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] trial 10/38 | scale=1.239999999999999 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i9
2026-04-11 01:56:40 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of T = 0.000855621951912686
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of t = 0.0008598609404913876
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of x = 0.00046587441117024593
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of y = 0.000774071739101133
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of w = 0.0006822976525208705
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of p = 6.545990623978259e-17
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of fs = 0.0008678647995475285
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of rhob = 0.00050541075513138
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of T = 2.7998489877965055e-05
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of t = 2.9524935971043943e-05
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of p = 4.54991710403624e-05
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:49 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of T = 0.00041642530569207983
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of t = 0.0004120493807318588
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of x = 0.0004093222648975055
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of y = 0.0008345624243778724
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of w = 0.0007556050689436675
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of p = 0.00021801107882352783
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of fs = 0.0007196515262341615
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of rhob = 0.0009617748915332561
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of T = 2.744337724637399e-05
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of t = 2.8958857293153228e-05
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of p = 4.7154113644883654e-05
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:56:52 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:56:53 | INFO     | [conv_ref:HC] trial 10/38 | scale=1.239999999999999 | HC end | coupling_ok=True outer_iters=1 elapsed=12.12s | final_success=True
2026-04-11 01:56:53 | INFO     | [conv_ref:HC] trial 11/38 | scale=1.244999999999999 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i10
2026-04-11 01:56:53 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of T = 0.0008449789354184034
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of t = 0.0008491505359064036
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of x = 0.0004487510234285355
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of y = 0.0007450548199336474
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of w = 0.0006706427423237957
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of p = 1.3362283750337e-17
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of fs = 0.0008502746523486379
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004960910105363664
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of T = 2.8463514668070872e-05
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of t = 3.0015238604351375e-05
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of p = 4.624348280395682e-05
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:01 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of T = 0.0003248417783701192
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of t = 0.00032425440712274334
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of x = 0.00023303904340370784
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of y = 0.0004779684342865867
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of w = 0.00037038977315543637
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of p = 0.00042220581051969426
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of fs = 0.000533466657670904
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004601228092165368
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of T = 2.7819825227534475e-05
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of t = 2.9358311526942164e-05
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of p = 4.789201444772695e-05
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] trial 11/38 | scale=1.244999999999999 | HC end | coupling_ok=True outer_iters=1 elapsed=11.67s | final_success=True
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] trial 12/38 | scale=1.249999999999999 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i11
2026-04-11 01:57:04 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of T = 0.0008432497138513131
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of t = 0.0008474136723962558
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of x = 0.0004469052672284523
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of y = 0.0007419281132467035
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of w = 0.000669085920903882
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of p = 1.8379881669924316e-16
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of fs = 0.000848432089626645
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004948861557777695
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of T = 2.8909947834529776e-05
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of t = 3.0486242785422052e-05
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of p = 4.695584062881489e-05
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:13 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of T = 0.0005676399665999176
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of t = 0.0005671288779101162
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of x = 6.856115895730757e-05
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of y = 0.00014125522309750387
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of w = 0.0007161445433612379
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of p = 0.0007518834243523222
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of fs = 0.0005753431803582086
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of rhob = 0.0002938534585918929
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of T = 2.8202138905603852e-05
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of t = 2.976371252973931e-05
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of p = 4.848940962558724e-05
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:17 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:18 | INFO     | [conv_ref:HC] trial 12/38 | scale=1.249999999999999 | HC end | coupling_ok=True outer_iters=1 elapsed=13.28s | final_success=True
2026-04-11 01:57:18 | INFO     | [conv_ref:HC] trial 13/38 | scale=1.2549999999999988 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i12
2026-04-11 01:57:18 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of T = 0.000832086235559761
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of t = 0.0008361769277466011
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of x = 0.0004407643283506471
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of y = 0.0007313877976586179
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of w = 0.0006599453418199557
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of p = 3.105194673398006e-17
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of fs = 0.0008361141742893592
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of rhob = 0.00048695175636824804
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of T = 2.9356602953269237e-05
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of t = 3.095748437684033e-05
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of p = 4.767061268159419e-05
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:25 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:26 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of T = 0.0005957376592988992
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of t = 0.0005962731616356575
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of x = 0.00034355379022917395
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of y = 0.0007093747301006592
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of w = 0.00026421834424681984
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of p = 4.8012311063453346e-17
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of fs = 0.0005589841286902807
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of rhob = 0.00012323672866966246
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of T = 2.867744157294017e-05
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of t = 3.026453019408596e-05
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of p = 4.924592983145709e-05
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:29 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:30 | INFO     | [conv_ref:HC] trial 13/38 | scale=1.2549999999999988 | HC end | coupling_ok=True outer_iters=1 elapsed=12.03s | final_success=True
2026-04-11 01:57:30 | INFO     | [conv_ref:HC] trial 14/38 | scale=1.2599999999999987 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i13
2026-04-11 01:57:30 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of T = 0.0008422535408389089
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of t = 0.0008464130660502786
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of x = 0.000445851587808149
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of y = 0.0007401432548315835
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of w = 0.0006681838214404072
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of p = 7.269906730672576e-17
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of fs = 0.0008473703581233471
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of rhob = 0.0004941924372209684
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of T = 1.4272869140745538e-05
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of t = 1.5058157997178612e-05
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of p = 4.780112335089379e-05
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:38 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:39 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of T = 0.00022537397179980766
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of t = 0.00022182490469798308
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of x = 0.00025924790030986463
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of y = 0.0005377175614695343
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of w = 0.00026324278565234826
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of p = 0.00012078993385255004
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of fs = 0.000673521685644296
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of rhob = 0.000756851455656658
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] 测试 下半部分模型 hc_6
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] final relative error:
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of T = 2.8753425281467493e-05
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of t = 3.035505791397962e-05
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of x = 0.0
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of p = 4.950454867387098e-05
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of fs = 0.0
2026-04-11 01:57:42 | INFO     | [conv_ref:HC] relative error of rhob = 0.0
2026-04-11 01:57:43 | INFO     | [conv_ref:HC] trial 14/38 | scale=1.2599999999999987 | HC end | coupling_ok=True outer_iters=1 elapsed=13.13s | final_success=True
2026-04-11 01:57:43 | INFO     | [conv_ref:HC] trial 15/38 | scale=1.2649999999999986 | HC phase | mesh_up=200 mesh_down=10 | dir=D:\Group\HyOCR\HG_test_cloned\tmp\convergence_ref_profiles_runs\convref_hc_i14
2026-04-11 01:57:43 | INFO     | [conv_ref:HC] 测试 上半部分模型 hc_4n4
